HP:0000001	{'id': 'HP:0000001', 'label': 'All'}
HP:0011359	{'id': 'HP:0011359', 'label': 'Dry hair'}
HP:0030056	{'id': 'HP:0030056', 'label': 'Uncombable hair'}
HP:0011360	{'id': 'HP:0011360', 'label': 'Acquired abnormal hair pattern'}
HP:0011361	{'id': 'HP:0011361', 'label': 'Congenital abnormal hair pattern'}
HP:0010721	{'id': 'HP:0010721', 'label': 'Abnormal hair whorl'}
HP:0010813	{'id': 'HP:0010813', 'label': 'Abnormal number of hair whorls'}
HP:0010814	{'id': 'HP:0010814', 'label': 'Abnormal position of hair whorl'}
HP:0040091	{'id': 'HP:0040091', 'label': 'Asymmetry of the size of ears'}
HP:0040092	{'id': 'HP:0040092', 'label': 'Asymmetry of the shape of the ears'}
HP:0040093	{'id': 'HP:0040093', 'label': 'Asymmetry of the position of the ears'}
HP:0010726	{'id': 'HP:0010726', 'label': 'Prominent corneal nerve fibers'}
HP:0010727	{'id': 'HP:0010727', 'label': 'Spontaneous rupture of the globe'}
HP:0045018	{'id': 'HP:0045018', 'label': 'Partial duplication of eyebrows'}
HP:0010731	{'id': 'HP:0010731', 'label': 'Extension of eyebrows towards upper eyelid'}
HP:0010735	{'id': 'HP:0010735', 'label': 'Polyostotic fibrous dysplasia'}
HP:0010736	{'id': 'HP:0010736', 'label': 'Monostotic fibrous dysplasia'}
HP:0010739	{'id': 'HP:0010739', 'label': 'Osteopoikilosis'}
HP:0010740	{'id': 'HP:0010740', 'label': 'Osteopathia striata'}
HP:0012098	{'id': 'HP:0012098', 'label': 'Edema of the dorsum of feet'}
HP:0033045	{'id': 'HP:0033045', 'label': 'Bipedal edema'}
HP:0011845	{'id': 'HP:0011845', 'label': 'Short second metatarsal'}
HP:0100387	{'id': 'HP:0100387', 'label': 'Aplasia of the middle phalanges of the toes'}
HP:0100388	{'id': 'HP:0100388', 'label': 'Aplasia of the proximal phalanges of the toes'}
HP:0010748	{'id': 'HP:0010748', 'label': 'Ectopic lacrimal punctum'}
HP:0010749	{'id': 'HP:0010749', 'label': 'Blepharochalasis'}
HP:0010752	{'id': 'HP:0010752', 'label': 'Cleft mandible'}
HP:0012478	{'id': 'HP:0012478', 'label': 'Temporomandibular joint ankylosis'}
HP:0012479	{'id': 'HP:0012479', 'label': 'Temporomandibular joint crepitus'}
HP:0032328	{'id': 'HP:0032328', 'label': 'Temporomandibular joint adhesion'}
HP:0010756	{'id': 'HP:0010756', 'label': 'Aplasia/Hypoplasia of the premaxilla'}
HP:0010757	{'id': 'HP:0010757', 'label': 'Aplasia of the premaxilla'}
HP:0010759	{'id': 'HP:0010759', 'label': 'Prominence of the premaxilla'}
HP:0430029	{'id': 'HP:0430029', 'label': 'Hyperplasia of the premaxilla'}
HP:0011305	{'id': 'HP:0011305', 'label': 'Partial absence of toe'}
HP:0040054	{'id': 'HP:0040054', 'label': 'Short upper eyelashes'}
HP:0040055	{'id': 'HP:0040055', 'label': 'Short lower eyelashes'}
HP:0011915	{'id': 'HP:0011915', 'label': 'Cardiovascular calcification'}
HP:0025477	{'id': 'HP:0025477', 'label': 'Periarticular calcification'}
HP:0025520	{'id': 'HP:0025520', 'label': 'Calcinosis cutis'}
HP:0100249	{'id': 'HP:0100249', 'label': 'Calcification of muscles'}
HP:0010769	{'id': 'HP:0010769', 'label': 'Pilonidal sinus'}
HP:0010770	{'id': 'HP:0010770', 'label': 'Pilonidal fistula'}
HP:0010771	{'id': 'HP:0010771', 'label': 'Pilonidal abscess'}
HP:0010772	{'id': 'HP:0010772', 'label': 'Anomalous pulmonary venous return'}
HP:0010773	{'id': 'HP:0010773', 'label': 'Partial anomalous pulmonary venous return'}
HP:0011626	{'id': 'HP:0011626', 'label': 'Scimitar anomaly'}
HP:0011566	{'id': 'HP:0011566', 'label': 'Cor triatriatum dexter'}
HP:0031134	{'id': 'HP:0031134', 'label': 'Cor triatrium sinister'}
HP:0010775	{'id': 'HP:0010775', 'label': 'Vascular ring'}
HP:0010776	{'id': 'HP:0010776', 'label': 'Tracheobronchmegaly'}
HP:0010777	{'id': 'HP:0010777', 'label': 'Bronchomegaly'}
HP:0010779	{'id': 'HP:0010779', 'label': 'Large pelvis bone'}
HP:0010780	{'id': 'HP:0010780', 'label': 'Hyperacusis'}
HP:0010781	{'id': 'HP:0010781', 'label': 'Skin dimple'}
HP:0010782	{'id': 'HP:0010782', 'label': 'Shoulder dimple'}
HP:0032538	{'id': 'HP:0032538', 'label': 'Pretibial dimple'}
HP:0040251	{'id': 'HP:0040251', 'label': 'Hand dimple'}
HP:0010783	{'id': 'HP:0010783', 'label': 'Erythema'}
HP:0025493	{'id': 'HP:0025493', 'label': 'Palmoplantar erythema'}
HP:0025535	{'id': 'HP:0025535', 'label': 'Shawl sign'}
HP:0025536	{'id': 'HP:0025536', 'label': 'V-sign'}
HP:0031180	{'id': 'HP:0031180', 'label': 'Erythema migrans'}
HP:0031181	{'id': 'HP:0031181', 'label': 'Necrolytic migratory erythema'}
HP:0033194	{'id': 'HP:0033194', 'label': 'Perioral erythema'}
HP:0033195	{'id': 'HP:0033195', 'label': 'Perianal erythema'}
HP:0033622	{'id': 'HP:0033622', 'label': 'Migratory erythematous plaque'}
HP:0010784	{'id': 'HP:0010784', 'label': 'Uterine neoplasm'}
HP:0012114	{'id': 'HP:0012114', 'label': 'Endometrial carcinoma'}
HP:0030079	{'id': 'HP:0030079', 'label': 'Cervix cancer'}
HP:0010785	{'id': 'HP:0010785', 'label': 'Gonadal neoplasm'}
HP:0030421	{'id': 'HP:0030421', 'label': 'Epididymal neoplasm'}
HP:0100728	{'id': 'HP:0100728', 'label': 'Germ cell neoplasia'}
HP:0033019	{'id': 'HP:0033019', 'label': 'Male reproductive system neoplasm'}
HP:0033020	{'id': 'HP:0033020', 'label': 'Female reproductive system neoplasm'}
HP:0025451	{'id': 'HP:0025451', 'label': 'Testicular adrenal rest tumor'}
HP:0100005	{'id': 'HP:0100005', 'label': 'Testicular mesothelioma'}
HP:0100617	{'id': 'HP:0100617', 'label': 'Testicular seminoma'}
HP:0100618	{'id': 'HP:0100618', 'label': 'Leydig cell neoplasia'}
HP:0100619	{'id': 'HP:0100619', 'label': 'Sertoli cell neoplasm'}
HP:0010790	{'id': 'HP:0010790', 'label': 'Hyoplasia of the Leydig cells'}
HP:0010791	{'id': 'HP:0010791', 'label': 'Hyperplasia of the Leydig cells'}
HP:0010797	{'id': 'HP:0010797', 'label': 'Hemangioblastoma'}
HP:0010799	{'id': 'HP:0010799', 'label': 'Pinealoma'}
HP:0030694	{'id': 'HP:0030694', 'label': 'Pineal parenchymal cell neoplasm'}
HP:0010800	"{'id': 'HP:0010800', 'label': ""Absent cupid's bow""}"
HP:0010803	{'id': 'HP:0010803', 'label': 'Everted upper lip vermilion'}
HP:0010804	{'id': 'HP:0010804', 'label': 'Tented upper lip vermilion'}
HP:0010805	{'id': 'HP:0010805', 'label': 'Upturned corners of mouth'}
HP:0010806	{'id': 'HP:0010806', 'label': 'U-Shaped upper lip vermilion'}
HP:0200094	{'id': 'HP:0200094', 'label': 'Frontal open bite'}
HP:0010808	{'id': 'HP:0010808', 'label': 'Protruding tongue'}
HP:0010815	{'id': 'HP:0010815', 'label': 'Nevus sebaceous'}
HP:0010817	{'id': 'HP:0010817', 'label': 'Linear nevus sebaceous'}
HP:0020154	{'id': 'HP:0020154', 'label': 'Nevus comedonicus'}
HP:0010818	{'id': 'HP:0010818', 'label': 'Generalized tonic seizure'}
HP:0010819	{'id': 'HP:0010819', 'label': 'Atonic seizure'}
HP:0020220	{'id': 'HP:0020220', 'label': 'Focal atonic seizure'}
HP:0032887	{'id': 'HP:0032887', 'label': 'Generalized atonic seizure'}
HP:0010820	{'id': 'HP:0010820', 'label': 'Focal emotional seizure with crying'}
HP:0032743	{'id': 'HP:0032743', 'label': 'Focal aware emotional seizure with crying'}
HP:0032751	{'id': 'HP:0032751', 'label': 'Focal impaired awareness emotional seizure with crying'}
HP:0010821	{'id': 'HP:0010821', 'label': 'Focal emotional seizure with laughing'}
HP:0032745	{'id': 'HP:0032745', 'label': 'Focal aware emotional seizure with laughing'}
HP:0032750	{'id': 'HP:0032750', 'label': 'Focal impaired awareness emotional seizure with laughing'}
HP:0010823	{'id': 'HP:0010823', 'label': 'Ridged cranial sutures'}
HP:3000061	{'id': 'HP:3000061', 'label': 'Abnormality of infra-orbital nerve'}
HP:0010826	{'id': 'HP:0010826', 'label': 'Abnormality of the twelfth cranial nerve'}
HP:0010871	{'id': 'HP:0010871', 'label': 'Sensory ataxia'}
HP:0010833	{'id': 'HP:0010833', 'label': 'Spontaneous pain sensation'}
HP:0010834	{'id': 'HP:0010834', 'label': 'Trophic changes related to pain'}
HP:0031005	{'id': 'HP:0031005', 'label': 'Hyperalgesia'}
HP:0010836	{'id': 'HP:0010836', 'label': 'Abnormal circulating copper concentration'}
HP:0010838	{'id': 'HP:0010838', 'label': 'High nonceruloplasmin-bound serum copper'}
HP:0011967	{'id': 'HP:0011967', 'label': 'Decreased circulating copper concentration'}
HP:0032254	{'id': 'HP:0032254', 'label': 'Increased circulating copper concentration'}
HP:0010837	{'id': 'HP:0010837', 'label': 'Decreased circulating ceruloplasmin concentration'}
HP:0010839	{'id': 'HP:0010839', 'label': 'Increased urinary copper concentration'}
HP:0010841	{'id': 'HP:0010841', 'label': 'Multifocal epileptiform discharges'}
HP:0011189	{'id': 'HP:0011189', 'label': 'Bilateral multifocal epileptiform discharges'}
HP:0011190	{'id': 'HP:0011190', 'label': 'Uni- and bilateral multifocal epileptiform discharges'}
HP:0011191	{'id': 'HP:0011191', 'label': 'Unilateral multifocal epileptiform discharges'}
HP:0010843	{'id': 'HP:0010843', 'label': 'EEG with focal slow activity'}
HP:0011210	{'id': 'HP:0011210', 'label': 'EEG with occipital slowing'}
HP:0010844	{'id': 'HP:0010844', 'label': 'EEG with multifocal slow activity'}
HP:0010845	{'id': 'HP:0010845', 'label': 'EEG with generalized slow activity'}
HP:0011204	{'id': 'HP:0011204', 'label': 'EEG with continuous slow activity'}
HP:0011205	{'id': 'HP:0011205', 'label': 'EEG with intermittent slow activity'}
HP:0011206	{'id': 'HP:0011206', 'label': 'EEG with generalized slow activity grade 1'}
HP:0011207	{'id': 'HP:0011207', 'label': 'EEG with generalized slow activity grade 2'}
HP:0011208	{'id': 'HP:0011208', 'label': 'EEG with generalized slow activity grade 3'}
HP:0011209	{'id': 'HP:0011209', 'label': 'EEG with generalized slow activity grade 4'}
HP:0010846	{'id': 'HP:0010846', 'label': 'EEG with persistent abnormal rhythmic activity'}
HP:0010847	{'id': 'HP:0010847', 'label': 'EEG with spike-wave complexes (<2.5 Hz)'}
HP:0010848	{'id': 'HP:0010848', 'label': 'EEG with spike-wave complexes (2.5-3.5 Hz)'}
HP:0010849	{'id': 'HP:0010849', 'label': 'EEG with spike-wave complexes (>3.5 Hz)'}
HP:0010850	{'id': 'HP:0010850', 'label': 'EEG with spike-wave complexes'}
HP:0010851	{'id': 'HP:0010851', 'label': 'EEG with burst suppression'}
HP:0011211	{'id': 'HP:0011211', 'label': 'EEG with photoparoxysmal response grade I'}
HP:0011212	{'id': 'HP:0011212', 'label': 'EEG with photoparoxysmal response grade II'}
HP:0011213	{'id': 'HP:0011213', 'label': 'EEG with photoparoxysmal response grade III'}
HP:0011214	{'id': 'HP:0011214', 'label': 'EEG with photoparoxysmal response grade IV'}
HP:0010853	{'id': 'HP:0010853', 'label': 'EEG with periodic lateralized epileptiform discharges'}
HP:0010854	{'id': 'HP:0010854', 'label': 'EEG with generalized low amplitude activity'}
HP:0010855	{'id': 'HP:0010855', 'label': 'EEG with localized low amplitude activity'}
HP:0010856	{'id': 'HP:0010856', 'label': 'EEG with periodic complexes'}
HP:0010857	{'id': 'HP:0010857', 'label': 'EEG with periodic abnormalities'}
HP:0010858	{'id': 'HP:0010858', 'label': 'EEG with hyperventilation-induced epileptiform discharges'}
HP:0011183	{'id': 'HP:0011183', 'label': 'EEG with hyperventilation-induced focal epileptiform discharges'}
HP:0011184	{'id': 'HP:0011184', 'label': 'EEG with hyperventilation-induced generalized epileptiform discharges'}
HP:0011350	{'id': 'HP:0011350', 'label': 'Mild receptive language delay'}
HP:0011351	{'id': 'HP:0011351', 'label': 'Moderate receptive language delay'}
HP:0011352	{'id': 'HP:0011352', 'label': 'Severe receptive language delay'}
HP:0010868	{'id': 'HP:0010868', 'label': 'Ocular dyssynergia'}
HP:0010869	{'id': 'HP:0010869', 'label': 'Asynergia'}
HP:0010876	{'id': 'HP:0010876', 'label': 'Abnormal circulating protein concentration'}
HP:0011021	{'id': 'HP:0011021', 'label': 'Abnormality of circulating enzyme level'}
HP:0012116	{'id': 'HP:0012116', 'label': 'Abnormal circulating albumin concentration'}
HP:0012509	{'id': 'HP:0012509', 'label': 'Reduced thyroxin-binding globulin'}
HP:0020179	{'id': 'HP:0020179', 'label': 'Abnormal haptoglobin level'}
HP:0020182	{'id': 'HP:0020182', 'label': 'Abnormal A-type atrial natriuretic peptide level'}
HP:0025020	{'id': 'HP:0025020', 'label': 'Elevated prostate-specific antigen level'}
HP:0025201	{'id': 'HP:0025201', 'label': 'Abnormal circulating apolipoprotein concentration'}
HP:0025483	{'id': 'HP:0025483', 'label': 'Abnormal circulating thyroglobulin level'}
HP:0025498	{'id': 'HP:0025498', 'label': 'Aceruloplasminemia'}
HP:0030794	{'id': 'HP:0030794', 'label': 'Abnormal C-peptide level'}
HP:0031029	{'id': 'HP:0031029', 'label': 'Elevated carcinoembryonic antigen level'}
HP:0031030	{'id': 'HP:0031030', 'label': 'Elevated carcinoma antigen 125 level'}
HP:0031031	{'id': 'HP:0031031', 'label': 'Abnormal retinol-binding protein level'}
HP:0031034	{'id': 'HP:0031034', 'label': 'Abnormal insulin like growth factor binding protein acid labile subunit level'}
HP:0031036	{'id': 'HP:0031036', 'label': 'Reduced growth-hormone binding protein level'}
HP:0031037	{'id': 'HP:0031037', 'label': 'Reduced insulin-like factor 3 level'}
HP:0031085	{'id': 'HP:0031085', 'label': 'Decreased prealbumin level'}
HP:0031138	{'id': 'HP:0031138', 'label': 'Abnormal B-type natriuretic peptide level'}
HP:0031222	{'id': 'HP:0031222', 'label': 'Increased circulating thyroxine-binding globulin level'}
HP:0031419	{'id': 'HP:0031419', 'label': 'Reduced sex -hormone binding protein level'}
HP:0031424	{'id': 'HP:0031424', 'label': 'Abnormal circulating beta-C-terminal telopeptide level'}
HP:0031875	{'id': 'HP:0031875', 'label': 'Abnormal hepcidin level'}
HP:0032025	{'id': 'HP:0032025', 'label': 'Reduced serum alpha-1-antitrypsin'}
HP:0032094	{'id': 'HP:0032094', 'label': 'Increased circulating surfactant protein level'}
HP:0032179	{'id': 'HP:0032179', 'label': 'Abnormal circulating globulin level'}
HP:0032205	{'id': 'HP:0032205', 'label': 'Increased circulating galectin-3 level'}
HP:0032240	{'id': 'HP:0032240', 'label': 'Elevated circulating E selectin level'}
HP:0032304	{'id': 'HP:0032304', 'label': 'Abnormal mannose-binding protein level'}
HP:0032436	{'id': 'HP:0032436', 'label': 'Abnormal C-reactive protein level'}
HP:0032463	{'id': 'HP:0032463', 'label': 'Reduced circulating fibronectin level'}
HP:0032493	{'id': 'HP:0032493', 'label': 'Increased circulating trypsinogen'}
HP:0032640	{'id': 'HP:0032640', 'label': 'Elevated circulating CCL18 level'}
HP:0032996	{'id': 'HP:0032996', 'label': 'Abnormal cystatin C level'}
HP:0033103	{'id': 'HP:0033103', 'label': 'Elevated circulating CHI3L1 level'}
HP:0033115	{'id': 'HP:0033115', 'label': 'Elevated circulating tenascin-C level'}
HP:0033123	{'id': 'HP:0033123', 'label': 'Elevated circulating osteopontin level'}
HP:0033144	{'id': 'HP:0033144', 'label': 'Abnormal circulating ceruloplasmin concentration'}
HP:0033298	{'id': 'HP:0033298', 'label': 'Abnormal circulating complement factor H related protein 1 concentration'}
HP:0033305	{'id': 'HP:0033305', 'label': 'Abnormal circulating fetuin A concentration'}
HP:0033332	{'id': 'HP:0033332', 'label': 'Elevated circulating amyloid A'}
HP:0033410	{'id': 'HP:0033410', 'label': 'Elevated circulating cartilage oligomeric matrix protein concentration'}
HP:0033438	{'id': 'HP:0033438', 'label': 'Elevated circulating myoglobin concentration'}
HP:0033450	{'id': 'HP:0033450', 'label': 'Abnormal circulating prealbumin concentration'}
HP:0040133	{'id': 'HP:0040133', 'label': 'Abnormal circulating ferritin concentration'}
HP:0045056	{'id': 'HP:0045056', 'label': 'Abnormal levels of alpha-fetoprotein'}
HP:0410176	{'id': 'HP:0410176', 'label': 'Abnormal glucose-6-phosphate dehydrogenase level'}
HP:0410282	{'id': 'HP:0410282', 'label': 'Abnormal circulating amylase level'}
HP:0011403	{'id': 'HP:0011403', 'label': 'Abnormal umbilical cord blood vessels'}
HP:0011417	{'id': 'HP:0011417', 'label': 'Long umbilical cord'}
HP:0011418	{'id': 'HP:0011418', 'label': 'Abnormal insertion of umbilical cord'}
HP:0030654	{'id': 'HP:0030654', 'label': 'Umbilical cord cyst'}
HP:0030655	{'id': 'HP:0030655', 'label': 'Umbilical cord knot'}
HP:0030656	{'id': 'HP:0030656', 'label': 'Umbilical vein varix'}
HP:0030657	{'id': 'HP:0030657', 'label': 'Umbilical cord hematoma'}
HP:0032434	{'id': 'HP:0032434', 'label': 'Delayed umbilical cord separation'}
HP:0032435	{'id': 'HP:0032435', 'label': 'Neonatal omphalitis'}
HP:0410210	{'id': 'HP:0410210', 'label': 'Abnormal cord blood measurement'}
HP:0010885	{'id': 'HP:0010885', 'label': 'Avascular necrosis'}
HP:0100323	{'id': 'HP:0100323', 'label': 'Juvenile aseptic necrosis'}
HP:0010886	{'id': 'HP:0010886', 'label': 'Osteochondritis Dissecans'}
HP:0010888	{'id': 'HP:0010888', 'label': 'Morbus Koehler'}
HP:0010892	{'id': 'HP:0010892', 'label': 'Abnormal circulating branched chain amino acid concentration'}
HP:0010912	{'id': 'HP:0010912', 'label': 'Abnormal circulating isoleucine concentration'}
HP:0010914	{'id': 'HP:0010914', 'label': 'Abnormal circulating valine concentration'}
HP:0500141	{'id': 'HP:0500141', 'label': 'Hypophenylalaninemia'}
HP:0010894	{'id': 'HP:0010894', 'label': 'Abnormal circulating serine family amino acid concentration'}
HP:0010895	{'id': 'HP:0010895', 'label': 'Abnormal circulating glycine concentration'}
HP:0010898	{'id': 'HP:0010898', 'label': 'Abnormal circulating sarcosine concentration'}
HP:0012278	{'id': 'HP:0012278', 'label': 'Abnormal circulating serine concentration'}
HP:0012277	{'id': 'HP:0012277', 'label': 'Hypoglycinemia'}
HP:0010896	{'id': 'HP:0010896', 'label': 'Hypersarcosinemia'}
HP:0010897	{'id': 'HP:0010897', 'label': 'Hypersarcosinuria'}
HP:0010899	{'id': 'HP:0010899', 'label': 'Abnormal circulating aspartate family amino acid concentration'}
HP:0010900	{'id': 'HP:0010900', 'label': 'Abnormal circulating threonine concentration'}
HP:0010908	{'id': 'HP:0010908', 'label': 'Abnormal circulating lysine concentration'}
HP:0500155	{'id': 'HP:0500155', 'label': 'Abnormal circulating asparagine concentration'}
HP:0500158	{'id': 'HP:0500158', 'label': 'Abnormal circulating aspartic acid concentration'}
HP:0500136	{'id': 'HP:0500136', 'label': 'Hypothreoninemia'}
HP:0010902	{'id': 'HP:0010902', 'label': 'Abnormal circulating glutamine family amino acid concentration'}
HP:0010903	{'id': 'HP:0010903', 'label': 'Abnormal circulating glutamine concentration'}
HP:0010907	{'id': 'HP:0010907', 'label': 'Abnormal circulating proline concentration'}
HP:0010909	{'id': 'HP:0010909', 'label': 'Abnormal circulating arginine concentration'}
HP:0500148	{'id': 'HP:0500148', 'label': 'Abnormal circulating glutamate concentration'}
HP:0500147	{'id': 'HP:0500147', 'label': 'Hypoglutaminemia'}
HP:0010904	{'id': 'HP:0010904', 'label': 'Abnormal circulating histidine concentration'}
HP:0010906	{'id': 'HP:0010906', 'label': 'Hyperhistidinemia'}
HP:0500145	{'id': 'HP:0500145', 'label': 'Hypohistidinemia'}
HP:0500139	{'id': 'HP:0500139', 'label': 'Hypoprolinemia'}
HP:0500140	{'id': 'HP:0500140', 'label': 'Decreased circulating hydroxyproline concentration'}
HP:0500142	{'id': 'HP:0500142', 'label': 'Hypolysinemia'}
HP:0500153	{'id': 'HP:0500153', 'label': 'Hyperargininemia'}
HP:0010910	{'id': 'HP:0010910', 'label': 'Hypervalinemia'}
HP:0010913	{'id': 'HP:0010913', 'label': 'Hyperisoleucinemia'}
HP:0500144	{'id': 'HP:0500144', 'label': 'Hypoisoleucinemia'}
HP:0500132	{'id': 'HP:0500132', 'label': 'Hypovalinemia'}
HP:0010915	{'id': 'HP:0010915', 'label': 'Abnormal circulating pyruvate family amino acid concentration'}
HP:0010916	{'id': 'HP:0010916', 'label': 'Abnormal circulating alanine concentration'}
HP:0500154	{'id': 'HP:0500154', 'label': 'Hypoalaninemia'}
HP:0500133	{'id': 'HP:0500133', 'label': 'Hypotyrosinemia'}
HP:0500151	{'id': 'HP:0500151', 'label': 'Hypercystinemia'}
HP:0500152	{'id': 'HP:0500152', 'label': 'Hypocystinemia'}
